Movie_Name,Contributors,Budget,Revenue
Captain America: The First Avenger,"['Joe Johnston', 'Chris Evans', 'Tommy Lee Jones', 'Hugo Weaving', 'Hayley Atwell', 'Sebastian Stan', 'Dominic Cooper', 'Neal McDonough', 'Derek Luke', 'Stanley Tucci']",140,370.6
Puss in Boots,"['Chris Miller', 'Tom Wheeler', 'Will Davies', 'Brian Lynch', 'Antonio Banderas', 'Zach Galifianakis', 'Salma Hayek', 'Billy Bob Thornton', 'Amy Sedaris']",130,554987477
Young Adult,"['Jason Reitman', 'Charlize Theron', 'Patton Oswalt', 'Patrick Wilson', 'Elizabeth Reaser', 'Collette Wolfe']",12,22654650
The Rum Diary,"['Bruce Robinson', 'Aaron Eckhart', 'Michael Rispoli', 'Amber Heard', 'Richard Jenkins', 'Giovanni Ribisi']",45,23.9
A Very Harold & Kumar 3D Christmas,"['Jon Hurwitz', 'Hayden Schlossberg', 'John Cho', 'Kal Penn', 'Neil Patrick Harris', 'Danneel Harris', 'Paula Garcs', 'Danny Trejo', 'Amir Blumenfeld']",19,35387212 
Mr. Popper's Penguins,"['Mark Waters', 'Jim Carrey', 'Carla Gugino', 'Madeline Carroll', 'Clark Gregg', 'Angela Lansbury']",55,187361754 
Bad Teacher,"['Jake Kasdan', 'Lee Eisenberg', 'Gene Stupnitsky', 'Cameron Diaz', 'Justin Timberlake', 'Lucy Punch', 'John Michael Higgins', 'Phyllis Smith', 'Jason Segel']",20,216197492
Hugo,[],0,0
The Smurfs,"['Raja Gosnell', 'Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays', 'Sofia Vergara', 'Tim Gunn', 'Jonathan Winters', 'Katy Perry', 'Fred Armisen', 'Alan Cumming', 'Anton Yelchin', 'George Lopez']",110,563749323
What's Your Number?,"['Mark Mylod', 'Anna Faris', 'Chris Evans', 'Ari Graynor', 'Dave Annable', 'Joel McHale', 'Ed Begley, Jr.', 'Blythe Danner', 'Heather Burns', 'Eliza Coupe', 'Tika Sumpter', 'Oliver Jackson-Cohen']",20,30426096
You're Next,"['Adam Wingard', 'Sharni Vinson', 'Wendy Glenn', 'A. J. Bowen', 'Joe Swanberg']",1,25006212
Prom,"['Joe Nussbaum', 'Aimee Teegarden', 'Thomas McDonell', 'Cameron Monaghan', 'Yin Chang', 'Nicholas Braun', 'Dean Norris', 'Danielle Campbell', 'Nolan Sotillo', 'Christine Elise', 'Raini Rodriguez']",8,10.1
We Bought a Zoo,"['Cameron Crowe', 'Matt Damon', 'Scarlett Johansson', 'Thomas Haden Church', 'Patrick Fugit', 'Elle Fanning', 'Colin Ford', 'John Michael Higgins']",50,120081841
POM Wonderful Presents: The Greatest Movie Ever Sold,"['Morgan Spurlock', 'J.J. Abrams', 'Jimmy Kimmel']",1.5,700000 approx. (USA) (28 August 2011)
I Don't Know How She Does It,"['Douglas McGrath', 'Sarah Jessica Parker', 'Pierce Brosnan', 'Greg Kinnear', 'Christina Hendricks', 'Olivia Munn', 'Busy Phillips']",24,30551495
Bridesmaids,"['Paul Feig', 'Annie Mumolo', 'Kristen Wiig', 'Maya Rudolph', 'Rose Byrne', ""Chris O'Dowd"", 'Melissa McCarthy', 'Wendi McLendon-Covey', 'Ellie Kemper', 'Jill Clayburgh', 'Matt Lucas', 'Rebel Wilson', 'Michael Hitchcock']",32.5,288383523
Once Upon a Time in Anatolia,"['Nuri Bilge Ceylan', 'Ylmaz Erdoan', 'Taner Birsel']",0,0
Winnie the Pooh,"['Stephen J. Anderson', 'Jim Cummings', 'Travis Oates', 'Tom Kenny', 'Craig Ferguson', 'Bud Luckey', 'Kristen Anderson-Lopez']",30,44.7
The Adventures of Tintin: Secret of the Unicorn,"['Steven Spielberg', 'Steven Moffat', 'Edgar Wright', 'Joe Cornish', 'Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Nick Frost', 'Simon Pegg', 'Daniel Mays', 'Mackenzie Crook', 'Toby Jones', 'Gad Elmaleh']",135,374
The Girl with the Dragon Tattoo,"['David Fincher', 'Daniel Craig', 'Rooney Mara', 'Christopher Plummer', 'Stellan Skarsgrd', 'Steven Berkoff', 'Robin Wright', 'Yorick van Wageningen', 'Joely Richardson']",90,232617430
Take Me Home Tonight,"['Michael Dowse', 'Topher Grace', 'Anna Faris', 'Dan Fogler', 'Teresa Palmer']",19,6923891
Beastly,"['Daniel Barnz', 'Vanessa Hudgens', 'Alex Pettyfer', 'Mary-Kate Olsen', 'Peter Krause', 'Lisa Gay Hamilton', 'Neil Patrick Harris']",17,43165571
Restless,"['Gus Van Sant', 'Henry Hopper', 'Mia Wasikowska']",8,2510117
No Strings Attached,"['Ivan Reitman', 'Natalie Portman', 'Ashton Kutcher', 'Cary Elwes', 'Kevin Kline']",25,149228077
The Big Year,"['David Frankel', '[1]', 'Howard Franklin', 'Steve Martin', 'Jack Black', 'Owen Wilson', 'Rosamund Pike', 'JoBeth Williams', 'Rashida Jones']",41,7448385
J. Edgar,[],0,0
Take This Waltz,"['Sarah Polley', 'Michelle Williams', 'Seth Rogen', 'Sarah Silverman', 'Luke Kirby']",0,1239692
"Oslo, August 31st","['Joachim Trier', 'Eskil Vogt', 'no', 'Anders Danielsen Lie']",0,0
Abduction,"['John Singleton', 'Shawn Christensen', 'Taylor Lautner', 'Lily Collins', 'Alfred Molina', 'Jason Isaacs', 'Maria Bello', 'Sigourney Weaver', 'Michael Nyqvist', 'Dermot Mulroney']",35,82087155
Neil Young Journeys,"['Jonathan Demme', 'Neil Young']",0,215026
Another Earth,"['Mike Cahill', 'Brit Marling', 'William Mapother']",100000,1776935
Madea's Big Happy Family,"['Tyler Perry', 'Tyler Perry', 'Loretta Devine', 'Shad ""Bow Wow"" Moss', 'David Mann', 'Cassi Davis', 'Tamela Mann', 'Lauren London', 'Isaiah Mustafa', 'Rodney Perry', 'Shannon Kane', 'Teyana Taylor']",25,54161287
Kumar,[],0,132160
Cowboys & Aliens,"['Jon Favreau', 'Daniel Craig', 'Harrison Ford', 'Olivia Wilde']",163,174822325
Violet & Daisy,"['Geoffrey S. Fletcher', 'Saoirse Ronan', 'Alexis Bledel', 'Marianne Jean-Baptiste', 'Danny Trejo', 'James Gandolfini']",8,17186
"Crazy, Stupid, Love.","['Glenn Ficarra', 'John Requa', 'Dan Fogelman', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone', 'John Carroll Lynch', 'Marisa Tomei', 'Analeigh Tipton', 'Kevin Bacon']",50,142851197
Sanctum,"['Alister Grierson', 'Richard Roxburgh', 'Rhys Wakefield', 'Daniel Wyllie', 'Ioan Gruffudd']",30,108609310
Tower Heist,"['Brett Ratner', 'Ben Stiller', 'Casey Affleck', 'Alan Alda', 'Matthew Broderick', 'Ta Leoni', 'Michael Pea', 'Gabourey Sidibe']",85,152.9
The Thing,"['Matthijs van Heijningen Jr.', 'Eric Heisserer', 'Mary Elizabeth Winstead', 'Joel Edgerton', 'Ulrich Thomsen', 'Adewale Akinnuoye-Agbaje', 'Eric Christian Olsen']",38,27428670
Arthur Christmas,"['Sarah Smith', 'Peter Baynham', 'James McAvoy', 'Hugh Laurie', 'Bill Nighy', 'Jim Broadbent', 'Imelda Staunton', 'Ashley Jensen', 'Marc Wootton', 'Laura Linney', 'Eva Longoria', 'Ramona Marquez', 'Michael Palin']",100,147419472
Justin Bieber: Never Say Never,['Jon M. Chu'],13,99036827
Salmon Fishing in the Yemen,"['Lasse Hallstrm', 'Ewan McGregor', 'Emily Blunt', 'Kristin Scott Thomas', 'Amr Waked']",14500000,34564651
The Descendants,"['Alexander Payne', 'George Clooney', 'Shailene Woodley', 'Beau Bridges', 'Judy Greer', 'Matthew Lillard', 'Robert Forster']",20,177243185
First Position,['Bess Kargman'],0,0
The Mechanic,[],0,0
The Change-Up,"['David Dobkin', 'Jon Lucas', 'Scott Moore', 'Ryan Reynolds', 'Jason Bateman']",52,75.5
"Jeff, Who Lives at Home","['Jay Duplass', 'Mark Duplass', 'Jason Segel', 'Ed Helms', 'Judy Greer', 'Susan Sarandon']",7.5,4704757
Margin Call,"['J.C. Chandor', 'Kevin Spacey', 'Paul Bettany', 'Jeremy Irons', 'Zachary Quinto', 'Penn Badgley', 'Simon Baker', 'Mary McDonnell', 'Demi Moore', 'Stanley Tucci']",3.5,19504039
Albert Nobbs,"['Rodrigo Garca', 'Mia Wasikowska', 'Aaron Johnson', 'Janet McTeer', 'Pauline Collins', 'Jonathan Rhys Meyers', 'Brendan Gleeson', 'Maria Doyle Kennedy']",7.5m approx.),5634828 (worldwide)
Mars Needs Moms,"['Simon Wells', 'Seth Green', 'Dan Fogler', 'Elisabeth Harnois', 'Mindy Sterling', 'Joan Cusack']",150,39
The Sitter,"['David Gordon Green', 'Jonah Hill', 'Max Records', 'Ari Graynor', 'J. B. Smoove', 'Sam Rockwell']",25,34590770 
Happy Feet Two,"['George Miller', 'Gary Eck', 'Paul Livingston', 'Elijah Wood', 'Robin Williams', 'Hank Azaria', 'Brad Pitt', 'Matt Damon', 'Pink', 'Sofa Vergara', 'Common', 'Hugo Weaving', 'Richard Carter', 'Magda Szubanski', 'Anthony LaPaglia']",135,150406466
The Ides of March,"['George Clooney', 'Ryan Gosling', 'Philip Seymour Hoffman', 'Paul Giamatti', 'Evan Rachel Wood', 'Marisa Tomei', 'Jeffrey Wright']",12.5,75993061
Spy Kids: All the Time in the World,"['Robert Rodriguez', 'Jessica Alba', 'Joel McHale', 'Alexa Vega', 'Daryl Sabara', 'Rowan Blanchard', 'Mason Cook', 'Ricky Gervais', 'Jeremy Piven']",27,85564310
Heleno,"['Rodrigo Santoro', 'Angie Cepeda', 'Alinne Moraes', 'Othon Bastos']",0,0
Hoodwinked Too! Hood vs. Evil,"['Mike Disa', 'Cory Edwards', 'Todd Edwards', 'Tony Leech', 'Glenn Close', 'Cheech Marin', 'Tommy Chong', 'Hayden Panettiere', 'Amy Poehler', 'Martin Short', 'Patrick Warburton']",30,16960968
My Week with Marilyn,"['Simon Curtis', 'Michelle Williams', 'Kenneth Branagh', 'Eddie Redmayne', 'Emma Watson', 'Judi Dench']",10 ),34556085
Atlas Shrugged: Part I,"['Paul Johansson', 'Taylor Schilling', 'Grant Bowler']",20,4627375
Cars 2,"['John Lasseter', 'Owen Wilson', 'Larry the Cable Guy', 'Michael Caine', 'Emily Mortimer', 'John Turturro', 'Eddie Izzard']",200,559.9
Hall Pass,"['Bobby', 'Peter Farrelly', 'Owen Wilson', 'Jason Sudeikis', 'Jenna Fischer', 'Christina Applegate', 'Stephen Merchant', 'Joy Behar', 'Alexandra Daddario', 'Nicky Whelan']",36,83160734
Kung Fu Panda 2,"['Jennifer Yuh Nelson', 'Jonathan Aibel', 'Glenn Berger', 'Charlie Kaufman', '[1]', 'Jack Black', 'Angelina Jolie', 'Dustin Hoffman', 'Gary Oldman', 'Jackie Chan', 'Seth Rogen', 'Lucy Liu', 'David Cross', 'James Hong', 'Michelle Yeoh', 'Danny McBride', 'Dennis Haysbert', 'Jean-Claude Van Damme', 'Victor Garber']",150,665.7
Fast Five,"['Justin Lin', 'Chris Morgan', 'Paul Walker', 'Jordana Brewster', 'Tyrese Gibson', 'Chris ""Ludacris"" Bridges', 'Matt Schulze', 'Sung Kang', 'Dwayne Johnson', 'Joaquim de Almeida']",125,626.1
Pirates of the Caribbean: On Stranger Tides,"['Rob Marshall', 'Johnny Depp', 'Penlope Cruz', 'Ian McShane', 'Kevin R. McNally', 'Geoffrey Rush']",32.1  tax rebate),1.046 billion
Johnny English Reborn,"['Oliver Parker', 'Rowan Atkinson', 'Rosamund Pike', 'Gillian Anderson', 'Dominic West', 'Daniel Kaluuya', 'Richard Schiff', 'Tim McInnerny']",45,160078586
Union Square,"['Mira Sorvino', 'Tammy Blanchard', 'Patti LuPone', 'Mike Doyle', 'Michael Rispoli', 'Daphne Rubin-Vega', 'Christopher Backus']",0,0
Hop,"['Tim Hill', 'Russell Brand', 'James Marsden', 'Kaley Cuoco', 'Hank Azaria', 'Gary Cole', 'Elizabeth Perkins', 'Hugh Laurie']",63,183953723
The Way,"['Emilio Estevez', 'Martin Sheen', 'Deborah Kara Unger', 'James Nesbitt', 'Yorick van Wageningen']",0,4430765
Collaborator,"['Martin Donovan', 'Martin Donovan', 'David Morse', 'Olivia Williams', 'Katherine Helmond', 'Eileen Ryan']",0,0
Red Riding Hood,"['Catherine Hardwicke', 'David Leslie Johnson', 'Amanda Seyfried', 'Gary Oldman', 'Billy Burke', 'Shiloh Fernandez', 'Max Irons', 'Virginia Madsen', 'Lukas Haas', 'Julie Christie']",42,89162162
Super 8,"['J. J. Abrams', 'Joel Courtney', 'Elle Fanning', 'Kyle Chandler', 'Riley Griffiths', 'Ryan Lee', 'Ron Eldard']",50,260095986
Coriolanus,"['Ralph Fiennes', 'Gerard Butler', 'Vanessa Redgrave', 'Brian Cox', 'Jessica Chastain', 'John Kani', 'James Nesbitt', 'Paul Jesson', 'Lubna Azabal', 'Ashraf Barhom']",7.7,1072602
Glee: The 3D Concert Movie,"['Kevin Tancharoen', 'Dianna Agron', 'Chris Colfer', 'Darren Criss', 'Kevin McHale', 'Lea Michele', 'Cory Monteith', 'Heather Morris', 'Amber Riley', 'Naya Rivera', 'Mark Salling', 'Jenna Ushkowitz', 'Harry Shum, Jr.', 'Chord Overstreet', 'Ashley Fink']",9,18663238
Jiro Dreams of Sushi,[],0,2552478NA
The Adjustment Bureau,"['George Nolfi', 'Matt Damon', 'Emily Blunt']",50.2,127869379
Judy Moody and the Not Bummer Summer,"['John Schultz', '[1]', 'Megan McDonald', 'Jordana Beatty', 'Heather Graham', 'Preston Bailey', 'Taylar Hender', 'Jaleel White']",20,15551111
One Day,"['Lone Scherfig', 'David Nicholls', 'Anne Hathaway', 'Jim Sturgess', 'Tom Mison', 'Jodie Whittaker', 'Rafe Spall', 'Josphine de La Baume', 'Patricia Clarkson']",15,56706628
Alvin and the Chipmunks: Chipwrecked,"['Mike Mitchell', '[1]', 'Jonathan Aibel', 'Glenn Berger', 'Jason Lee', 'David Cross', 'Jenny Slate', 'Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney', 'Amy Poehler', 'Anna Faris', 'Christina Applegate']",80,342695435
The Help,"['Tate Taylor', 'Emma Stone', 'Viola Davis', 'Octavia Spencer', 'Jessica Chastain', 'Bryce Dallas Howard', 'Allison Janney']",25,216.6
Fightville,"['Dustin Poirier', 'Tim Credeur']",0,0
The Ambassador,['Mads Brgger'],0,28102 (US)
Jumping the Broom,[],0,0
Melancholia,"['Lars von Trier', 'Kirsten Dunst', 'Charlotte Gainsbourg', 'Alexander Skarsgrd', 'Brady Corbet', 'Charlotte Rampling', 'Jesper Christensen', 'John Hurt', 'Stellan Skarsgrd', 'Udo Kier', 'Kiefer Sutherland']",9.4  as of Aug. 2010),15946321
Rampart,[],0,0
Transformers: Dark of the Moon,"['Michael Bay', 'Shia LaBeouf', 'Josh Duhamel', 'John Turturro', 'Tyrese Gibson', 'Rosie Huntington-Whiteley', 'Patrick Dempsey', 'Kevin Dunn', 'Julie White', 'John Malkovich', 'Frances McDormand']",195,1123794079
Hanna,"['Joe Wright', 'Saoirse Ronan', 'Eric Bana', 'Tom Hollander', 'Olivia Williams', 'Jason Flemyng', 'Cate Blanchett']",30,63782078
The Eagle,"['Kevin Macdonald', 'Channing Tatum', 'Jamie Bell', 'Donald Sutherland', 'Mark Strong']",25,35467108
Silent House,"['Chris Kentis', 'Elizabeth Olsen', 'Eric Sheffer Stevens']",2,13101672
Drive,"['Nicolas Winding Refn', 'Ryan Gosling', 'Carey Mulligan', 'Bryan Cranston', 'Christina Hendricks', 'Ron Perlman', 'Oscar Isaac', 'Albert Brooks']",15,76175166
Larry Crowne,[],0,0
The Green Hornet,"['Michel Gondry', 'Seth Rogen', 'Evan Goldberg', 'Seth Rogen', 'Jay Chou', 'Christoph Waltz', 'Cameron Diaz', 'Edward James Olmos', 'David Harbour', 'Tom Wilkinson']",120,227817248
Comic-Con Episode IV: A Fan's Hope,['Morgan Spurlock'],0,0
Priest,"['Scott Stewart', 'Paul Bettany', 'Karl Urban', 'Lily Collins', 'Cam Gigandet', 'Maggie Q']",60,78309131
Extremely Loud and Incredibly Close,"['Stephen Daldry', 'Tom Hanks', 'Sandra Bullock', 'Thomas Horn', 'Max von Sydow', 'Viola Davis', 'John Goodman', 'Jeffrey Wright']",40,55247881
"Big Mommas: Like Father, Like Son","['John Whitesell', 'Martin Lawrence', 'Brandon T. Jackson']",32,83915414
Courageous,"['Alex Kendrick', 'Ken Bevel', 'Kevin Downes']",2,34522221
Mission: Impossible  Ghost Protocol,"['Brad Bird', 'Jeremy Renner', 'Simon Pegg', 'Paula Patton', 'Anil Kapoor']",145,694713380
The Rite,"['Mikael Hfstrm', 'Michael Petroni', 'Anthony Hopkins', ""Colin O'Donoghue"", 'Alice Braga', 'Ciarn Hinds', 'Rutger Hauer']",37,96047633
Dylan Dog: Dead of Night,[],0,0
W.E.,"['Madonna', 'Alek Keshishian', 'Abbie Cornish', ""James D'Arcy"", 'Andrea Riseborough', 'Oscar Isaac']",29.03),0.92)
Bucky Larson: Born to Be a Star,"['Tom Brady', 'Nick Swardson', 'Christina Ricci', 'Stephen Dorff', 'Don Johnson']",9,2529395
The Lincoln Lawyer,"['Brad Furman', 'Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe', 'Josh Lucas', 'John Leguizamo', 'Michael Pea', 'Bob Gunton', 'Bryan Cranston', 'William H. Macy']",40,85507593
Contagion,"['Steven Soderbergh', 'Scott Z. Burns', 'Marion Cotillard', 'Matt Damon', 'Laurence Fishburne', 'Jude Law', 'Gwyneth Paltrow', 'Kate Winslet']",60,135458097
The Dilemma,"['Ron Howard', 'Allan Loeb', 'Kevin James', 'Jennifer Connelly', 'Winona Ryder', 'Channing Tatum', 'Queen Latifah']",70,70525502
3D Sex and Zen: Extreme Ecstasy,"['Hayama Hiro', 'Saori Hara']",3.5,6369363
The Beaver,"['Jodie Foster', 'Kyle Killen', 'Mel Gibson', 'Anton Yelchin', 'Jennifer Lawrence']",21,6370816
In Time,"['Andrew Niccol', 'Amanda Seyfried', 'Justin Timberlake', 'Alex Pettyfer', 'Cillian Murphy']",40,173930596
Goon,"['Michael Dowse', 'Evan Goldberg', 'Seann William Scott', 'Alison Pill', 'Marc-Andr Grondin', 'Kim Coates', 'Eugene Levy', 'Liev Schreiber']",0,6985158
Just Go with It,[],0,0
Straw Dogs,"['Rod Lurie', 'James Marsden', 'Kate Bosworth', 'Alexander Skarsgrd', 'Dominic Purcell', 'Rhys Coiro', 'Willa Holland', 'James Woods']",25,11168712
Colombiana,"['Olivier Megaton', 'Zoe Saldana', 'Michael Vartan', 'Cliff Curtis', 'Lennie James', 'Callum Blue', 'Jordi Moll']",40,60965854 (worldwide)
The Oranges,"['Julian Farino', 'Hugh Laurie', 'Catherine Keener', 'Oliver Platt', 'Allison Janney', 'Alia Shawkat', 'Adam Brody', 'Leighton Meester']",7,366377
